    0.125000             1.06237619280094608            -0.21138837064406132             0.00457885165984662             0.01659962801251478
    0.148651             1.25177713911958000            -0.30213695566730947             0.01236166887002929             0.02766062823767973
    0.176777             1.41339241255796888            -0.40880808315760281             0.02488471426474826             0.04416851289243652
    0.210224             1.51873495304486750            -0.51855980582151451             0.04377536117258699             0.06711923650769117
    0.250000             1.53746483534900413            -0.60995588356174590             0.07019968623238537             0.09609155220931273
    0.297302             1.45389708879995139            -0.65312511312879351             0.10384769436587873             0.12850756132972815
    0.353553             1.26741202522173668            -0.61696456242567366             0.14164672790020844             0.15842650315271700
    0.420448             1.01009582700008393            -0.48756380503674251             0.17716971129611625             0.17856140222999820
    0.500000             0.74470786461536731            -0.29669412610775031             0.20287629842115174             0.18617696615384174
    0.594604             0.52638998903080425            -0.12199282833174965             0.21544606674707162             0.18610696539619695
    0.707107             0.37278302035479061            -0.02456339838304162             0.21845587565910146             0.18639151017739516
    0.840896             0.27025922869490449             0.00360485382721731             0.21793058989618777             0.19110213328841283
    1.000000             0.20072343175582463             0.00517997560053376             0.21703296852546794             0.20072343175582447
    1.189207             0.15168155379176049             0.00340128651709509             0.21633205218284990             0.21451011053413166
    1.414214             0.11624885382299921             0.00239980533363792             0.21574394500259045             0.23249770764599823
    1.681793             0.09017130311515983             0.00213641070152100             0.21512132551285001             0.25504295960462847
    2.000000             0.07062430066046256             0.00236311666488717             0.21430233168604965             0.28249720264184991
    2.378414             0.05572693849932685             0.00291139082316536             0.21310240842322048             0.31523916886111725
    2.828427             0.04423857614895314             0.00367754170972567             0.21129993831876856             0.35390860919162470
    3.363586             0.03530401766275309             0.00460028170015359             0.20861859522048440             0.39941936467939726
    4.000000             0.02827756862517479             0.00564766663072052             0.20470393101865800             0.45244109800279597
    4.756828             0.02265329271499210             0.00679725826859223             0.19910098121539249             0.51258550063919062
    5.656854             0.01805268248508773             0.00801162915026229             0.19124751649839788             0.57768583952280650
    6.727171             0.01421096705573649             0.00921875349064350             0.18050093937200376             0.64311495502911253
    8.000000             0.01095567426258336             0.01029896573919134             0.16622354124239588             0.70116315280533414
    9.513657             0.00818527518410820             0.01108049654798045             0.14795633305333608             0.74084653933579059
   11.313708             0.00585122346840198             0.01135477604381943             0.12569510968490497             0.74895660395545260
   13.454343             0.00393963197973475             0.01092410496641811             0.10022599682109141             0.71314956499195448
   16.000000             0.00245000405495812             0.00968457969198520             0.07337464038746087             0.62720103806927763
   19.027314             0.00137275004948311             0.00772235168158521             0.04791263960693374             0.49698860485820279
   22.627417             0.00067111070401321             0.00536606041021768             0.02687214194509356             0.34360868045476373
   26.908685             0.00027461958003999             0.00311825695799184             0.01233195972501981             0.19884581610790519
   32.000000             0.00008922440281744             0.00143793460295663             0.00435835719806806             0.09136578848505768
   38.054628             0.00002158504702991             0.00049360639749903             0.00110333670777781             0.03125848704425831
   45.254834             0.00000361226745536             0.00011722595452757             0.00018404313536562             0.00739792374858567
   53.817371             0.00000038640227128             0.00001780288093826             0.00001801632207100             0.00111914052111887
   64.000000             0.00000002482225442             0.00000162450365669            -0.00000000000000007             0.00010167195410385
