    0.125000             0.58836167656330562            -0.15461566460276660             0.00334910662468156             0.00014709042612725
    0.148651             0.69568815793731464            -0.28785733313575113             0.01076409166501904             0.00024596291871694
    0.176777             0.81599700285821652            -0.51892010665754973             0.02666020605128873             0.00040799852080800
    0.210224             0.98121932018936120            -0.89627725776804690             0.05931074513655245             0.00069382686809216
    0.250000             1.16511148755608640            -1.45707854603964626             0.12243386301416276             0.00116511154289591
    0.297302             1.29442811679930414            -2.17407532738188713             0.23443890282672231             0.00183059788524337
    0.353553             1.30614142051557924            -2.87321352859173551             0.41046958778460024             0.00261228296510793
    0.420448             1.12223231365291265            -3.19851108795275163             0.64350710019881696             0.00317415246696671
    0.500000             0.78364225112943731            -2.79341141449847985             0.88553775596176554             0.00313456915340178
    0.594604             0.48125051045643552            -1.73046358677373369             1.06383943713137219             0.00272236412445121
    0.707107             0.30626782471930186            -0.65875405353564609             1.14455806532152615             0.00245014271412994
    0.840896             0.21084068903182490            -0.12464556215431481             1.16272094857512465             0.00238539020873111
    1.000000             0.15440638355936820            -0.00681339105190634             1.16390161927454505             0.00247050225429244
    1.189207             0.11709862324280450             0.00244801667085998             1.16339714695709007             0.00264963950385418
    1.414214             0.09134731652921343             0.00290372641719549             1.16268554659037493             0.00292311426777530
    1.681793             0.07269361192038526             0.00328287108770307             1.16172881129596073             0.00328973749627638
    2.000000             0.05886593897173584             0.00377353165011572             1.16042100488394495             0.00376742027313394
    2.378414             0.04830609356407382             0.00439295989148312             1.15861045621953207             0.00437216869813577
    2.828427             0.03965427319680352             0.00511298672695182             1.15610443278126152             0.00507574721027588
    3.363586             0.03233637488698198             0.00590832069025581             1.15266067956398821             0.00585350938819003
    4.000000             0.02639697735960184             0.00683151757205949             1.14792543241996947             0.00675762652502808
    4.756828             0.02166131753574609             0.00793760139763235             1.14138250283985299             0.00784223500619424
    5.656854             0.01784561706384161             0.00925590968522223             1.13230932199570455             0.00913695637066900
    6.727171             0.01472416140566546             0.01080533515285508             1.11971321909366361             0.01066143218867564
    8.000000             0.01214616282865084             0.01260696441649438             1.10223625541223846             0.01243767132729608
    9.513657             0.00999092843604834             0.01466171650744585             1.07806507980735966             0.01446841053805012
   11.313708             0.00817239194463932             0.01695227869833416             1.04482986131857891             0.01673705949758891
   13.454343             0.00663038247114020             0.01942881377016042             0.99953236076879415             0.01920363982802999
   16.000000             0.00529637011667099             0.02193498968594371             0.93871565574310079             0.02169393302829080
   19.027314             0.00413347811821259             0.02420015358685488             0.85892333924102626             0.02394366399365421
   22.627417             0.00312961453235694             0.02589289034681615             0.75739647275940780             0.02563780346679822
   26.908685             0.00225683398859685             0.02640232956515731             0.63428452653960155             0.02614595900451417
   32.000000             0.00153300368354549             0.02535889211962129             0.49366496994088727             0.02511673354418990
   38.054628             0.00096107140976343             0.02248539817686158             0.34538805908872905             0.02226848213652460
   45.254834             0.00054091870478815             0.01790919548996988             0.20494298131262409             0.01772482496038184
   53.817371             0.00027069990465926             0.01268921191765096             0.08660542542973955             0.01254449134585629
   64.000000             0.00011755978057757             0.00780907611134775             0.00000000000000035             0.00770439814587065
